0.0,2.124724131619663
5e-08,2.0359220823733204
1e-07,1.9901956540300545
1.5e-07,1.958054613817759
2e-07,1.945131927546836
2.5e-07,1.9305524866257948
3e-07,1.928233030115629
3.5e-07,1.8828379527023869
4e-07,1.5789891498706858
4.5e-07,1.5514870226787216
5e-07,1.695624677239016
5.5e-07,1.769847285564317
6e-07,1.8275023473884349
6.5e-07,1.8543417727203517
7e-07,1.8722347229416296
7.5e-07,1.883832005492458
8e-07,1.8881395675827655
8.5e-07,1.934197346856055
9e-07,2.2363893950376377
9.5e-07,2.26190341664946
1e-06,2.1197538676693077
1.05e-06,2.0455312593440067
1.1e-06,1.9882075484499124
1.15e-06,1.9613681231179956
1.2e-06,1.9434751728967177
1.25e-06,1.9335346449960078
1.3e-06,1.928233030115629
1.35e-06,1.8821752508423395
1.4e-06,1.5819713082408988
1.45e-06,1.552149724538769
1.5e-06,1.694630624448945
1.55e-06,1.7685218818442223
1.6e-06,1.8284964001785058
1.65e-06,1.85599852737047
1.7e-06,1.8742228285217717
1.75e-06,1.8821752508423395
1.8e-06,1.887808216652742
1.85e-06,1.9338659959260314
1.9e-06,2.2387088515478033
1.95e-06,2.2645542240896495
2e-06,2.1220733241794734
2.05e-06,2.0481820667841957
2.1e-06,1.9898643031000307
2.15e-06,1.9616994740480191
2.2e-06,1.9431438219666939
2.25e-06,1.932209241275913
2.3e-06,1.9269076263955345
2.35e-06,1.881843899912316
2.4e-06,1.5776637461505911
2.45e-06,1.5524810754687925
2.5e-06,1.6952933263089924
2.55e-06,1.7695159346342935
2.6e-06,1.827170996458411
2.65e-06,1.8546731236503753
2.7e-06,1.8732287757317005
2.75e-06,1.8835006545624342
2.8e-06,1.8901276731629075
2.85e-06,1.9338659959260314
2.9e-06,2.239040202477827
2.95e-06,2.2632288203695548
3e-06,2.1197538676693077
3.05e-06,2.0475193649241485
3.1e-06,1.9888702503099598
3.15e-06,1.962030824978043
3.2e-06,1.9438065238267412
3.25e-06,1.9345286977860787
3.3e-06,1.9298897847657475
3.35e-06,1.884826058282529
3.4e-06,1.5816399573108753
3.45e-06,1.5548005319789582
3.5e-06,1.698606835609229
3.55e-06,1.7715040402144353
3.6e-06,1.8281650492484822
3.65e-06,1.8576552820205883
3.7e-06,1.87587958317189
3.75e-06,1.8854887601425763
3.8e-06,1.8907903750229549
3.85e-06,1.934197346856055
3.9e-06,2.238046149687756
3.95e-06,2.262566118509507
4e-06,2.120085218599331
4.05e-06,2.046193961204054
4.1e-06,1.9892016012399836
4.15e-06,1.9633562286981376
4.2e-06,1.9424811201066468
4.25e-06,1.9338659959260314
4.3e-06,1.9275703282555818
4.35e-06,1.8831693036324106
4.4e-06,1.5796518517307332
4.45e-06,1.554137830118911
4.5e-06,1.697612782819158
4.55e-06,1.768853232774246
4.6e-06,1.827170996458411
4.65e-06,1.870909319221535
4.7e-06,1.8755482322418662
4.75e-06,1.8891336203728366
4.8e-06,1.8917844278130258
4.85e-06,1.938173558016339
4.9e-06,2.240034255267898
4.95e-06,2.267536382459862
5e-06,2.1220733241794734
5.05e-06,2.0488447686442433
5.1e-06,1.9901956540300545
5.15e-06,1.9623621759080665
5.2e-06,1.9448005766168124
5.25e-06,1.934197346856055
5.3e-06,1.928233030115629
5.35e-06,1.8831693036324106
5.4e-06,1.5803145535907805
5.45e-06,1.5548005319789582
5.5e-06,1.6982754846792054
5.55e-06,1.7701786364943408
5.6e-06,1.8288277511085296
5.65e-06,1.8556671764404464
5.7e-06,1.8752168813118426
5.75e-06,1.884826058282529
5.8e-06,1.8904590240929313
5.85e-06,1.935191399646126
5.9e-06,2.239371553407851
5.95e-06,2.2642228731596257
6e-06,2.1207479204593787
6.05e-06,2.046193961204054
6.1e-06,1.9892016012399836
6.15e-06,1.961036772187972
6.2e-06,1.9434751728967177
6.25e-06,1.934197346856055
6.3e-06,1.9292270829057
6.35e-06,1.8858201110725998
6.4e-06,1.5806459045208041
6.45e-06,1.5548005319789582
6.5e-06,1.6982754846792054
6.55e-06,1.770841338354388
6.6e-06,1.8294904529685767
6.65e-06,1.8573239310905647
6.7e-06,1.8762109341019135
6.75e-06,1.8854887601425763
6.8e-06,1.8907903750229549
6.85e-06,1.9348600487161023
6.9e-06,2.239040202477827
6.95e-06,2.2642228731596257
7e-06,2.1207479204593787
7.05e-06,2.0468566630641014
7.1e-06,1.9901956540300545
7.15e-06,1.9630248777681139
7.2e-06,1.9448005766168124
7.25e-06,1.9335346449960078
7.3e-06,1.9279016791856054
7.35e-06,1.8841633564224816
7.4e-06,1.5796518517307332
7.45e-06,1.55314377732884
7.5e-06,1.6962873790990634
7.55e-06,1.7701786364943408
7.6e-06,1.8284964001785058
7.65e-06,1.8553358255104226
7.7e-06,1.8735601266617243
7.75e-06,1.8841633564224816
7.8e-06,1.8881395675827655
7.85e-06,1.9335346449960078
7.9e-06,2.2377147987577324
7.95e-06,2.2632288203695548
8e-06,2.120416569529355
8.05e-06,2.0468566630641014
8.1e-06,1.9882075484499124
8.15e-06,1.9613681231179956
8.2e-06,1.9431438219666939
8.25e-06,1.932209241275913
8.3e-06,1.928233030115629
8.35e-06,1.8831693036324106
8.4e-06,1.5796518517307332
8.45e-06,1.5528124263988163
8.5e-06,1.6962873790990634
